Job_ID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,District Cooling [kWh],c1: Interior Lighting[kWh],c2: Total Energy [kWh],c4: Annual Total Peak Values[kWh],c5: Annual and Peak Values-Cooling[kWh],c7: Not Comfortable[Hours]
case_717,0.56576993,0.810568143,0.712172332,3.907186828,0.381545577,0.752488383,0.233396364,0.20795964,0.24481765,0.296942019,0.386706188,0.303876315,481831.8384,69812.77794,1026019.58,544340.2863,481832.2186,3279
case_718,0.765458114,1.234669948,1.428299122,3.315863832,0.334711779,0.763714867,0.290157113,0.362763902,0.229400648,0.293653349,0.244591534,0.290737168,475563.2746,74171.61505,1024111.84,548699.1234,475563.6547,3308.5
case_719,0.582029871,0.673067,1.08903195,3.49903266,0.362471476,0.348036829,0.390460595,0.296252555,0.292329887,0.255115947,0.291375579,0.253125495,487105.1434,96616.90413,1058095.36,571144.4125,487105.5341,3256.17
case_720,0.885309637,1.288045415,0.847879792,3.799521132,0.224921839,0.731389906,0.29752176,0.299309443,0.221640245,0.237401494,0.392936672,0.328548042,484915.369,70830.17669,1030119.54,545357.685,484915.7597,3313.33
case_721,0.50450175,1.092766369,1.305974341,3.295627376,0.218134422,0.779457319,0.220647451,0.299763631,0.22330186,0.20691229,0.384828684,0.299450546,454211.4298,71017.7581,999612.88,545545.2664,454211.7994,3295.5
case_722,0.554971917,0.671793797,1.055436039,3.483487243,0.253748247,0.764963366,0.261399458,0.276749838,0.261814591,0.210297669,0.377679292,0.301745127,459061.6906,70970.98151,1004414.82,545498.4582,459062.0602,3280.5
case_723,0.874229894,0.840767081,1.385069322,3.174083029,0.318612388,0.624268097,0.371644252,0.271427255,0.233262372,0.234493004,0.313782784,0.252656752,472558.8067,78858.20499,1025794.92,553385.7133,472559.1869,3308.67
case_724,0.53642752,0.995374605,1.424630881,3.135395618,0.239579102,0.695403984,0.299295188,0.207220289,0.272633472,0.291423997,0.368009498,0.211246793,458537.5555,74448.12582,1007368,548975.6342,458537.9251,3294.17
case_725,0.726726543,1.228105474,1.068484015,3.512793517,0.377024712,0.256227887,0.333536886,0.243794105,0.255066142,0.284113916,0.333494782,0.388452277,499532.8272,102159.0275,1076061.25,576686.5675,499533.2285,3290.67
case_726,0.509975514,1.230355655,1.4292009,3.430784802,0.237557654,0.595865803,0.352991941,0.287151695,0.280866491,0.281402516,0.356762437,0.395863403,476632.5485,74186.72164,1025195.88,548714.23,476632.9286,3307
case_727,0.618200027,0.516514725,1.470958388,3.415594334,0.330858935,0.747253077,0.260001271,0.291829969,0.207318506,0.204318568,0.226736305,0.29863579,446787.1056,76704.99336,997878.15,551232.5017,446787.4646,3279.5
case_728,0.519693699,1.028884616,0.791017274,3.407202873,0.319048852,0.289620365,0.326114863,0.274126794,0.252603569,0.299051406,0.301110442,0.271739187,491142.3581,103042.7471,1068557.14,577570.2871,491142.7488,3251.33
case_729,0.82904637,0.663650838,1.493215756,3.992163627,0.210789024,0.670770747,0.25980142,0.289137642,0.298791341,0.266062999,0.314040919,0.240406266,451686.9878,75094.51052,1001165.98,549622.0189,451687.3469,3308
case_730,0.888045857,1.48979948,1.241487496,3.700813323,0.226113453,0.204677235,0.389478028,0.305081578,0.200791643,0.253690501,0.221558509,0.321497918,492179.4768,129029.819,1095581,603557.359,492179.8675,3299.5
case_731,0.751616064,1.001430673,1.150639656,3.394468527,0.211644845,0.715489989,0.358043313,0.34005119,0.227155898,0.263305728,0.310931565,0.327257706,474003.6893,73356.5876,1021737.72,547884.0959,474004.0694,3298.17
case_732,0.85687758,0.574124075,1.423610688,3.925519938,0.354652489,0.492568399,0.240016292,0.355923424,0.266128587,0.287244302,0.209793721,0.257242161,468061.271,86943.55599,1029384.15,561471.0643,468061.6512,3293.33
case_733,0.910537249,0.598400712,0.685807307,3.486820952,0.287599167,0.264275601,0.378647644,0.261771095,0.207986943,0.227778036,0.291613682,0.22005121,488589.8371,114926.2179,1077888.89,589453.7579,488590.2278,3256.83
case_734,0.617763007,0.815048748,1.161705906,3.18206808,0.39060478,0.664344967,0.273006084,0.308700643,0.231554866,0.295542978,0.302497302,0.251075614,476412.9427,76770.80362,1027560.42,551298.312,476413.3229,3278.5
case_735,0.740904203,1.459752975,1.087180147,3.633261095,0.320339222,0.651178179,0.363483139,0.249053193,0.260969782,0.249697133,0.225367055,0.373375617,482187.5731,76238.93764,1032801.38,550766.446,482187.9638,3304.5
case_736,0.566477056,0.558132446,0.960405643,3.509655052,0.221552665,0.388216992,0.260926857,0.307558381,0.229699277,0.200697337,0.303715343,0.360830047,462079.2528,90361.76243,1026822.22,564889.2708,462079.6224,3253
case_737,0.705801946,1.415368488,0.582580474,3.276065973,0.325506233,0.511611913,0.225751943,0.255818985,0.272221896,0.228309254,0.369623942,0.367263116,488839.6762,78893.4537,1042105.9,553420.962,488840.0669,3286.5
case_738,0.993598138,0.73119926,0.844765342,3.518209744,0.328066975,0.469983094,0.367487177,0.295014517,0.25899757,0.203159725,0.33939066,0.228271698,487225.5379,86828.62556,1048427.43,561356.1339,487225.9286,3284.67
case_739,0.643378965,0.634167716,0.699659824,3.643249267,0.348953921,0.506103003,0.222727134,0.333185069,0.275095838,0.26080436,0.244862677,0.243318337,475590.1814,85915.23109,1035882.36,560442.7394,475590.5616,3247.67
case_740,0.981649721,0.705163829,0.62918062,3.603504341,0.334044442,0.77460322,0.360017441,0.245899574,0.237384655,0.291668667,0.207836432,0.384874708,483953.7754,72221.50313,1030549.59,546749.0115,483954.1661,3288.33
case_741,0.907315774,0.938327625,0.667298618,3.404760016,0.310637975,0.748717392,0.239601298,0.274282233,0.283379549,0.297928158,0.332100681,0.367850367,483548.2925,70034.91132,1027957.65,544562.4197,483548.6832,3296.83
case_742,0.63699435,1.152577369,0.823865951,3.117346541,0.235284252,0.371391241,0.281834396,0.34728368,0.291919907,0.212950862,0.274718927,0.373059713,483326.6698,91492.15974,1049193.32,566019.6681,483327.0499,3267.17
case_743,0.958741557,0.96651237,0.557106456,3.004425627,0.277613758,0.548101418,0.387740384,0.303876253,0.277339691,0.233788428,0.219649015,0.293577739,489710.8339,83782.16158,1047865.49,558309.6699,489711.2246,3278.17
case_744,0.663054991,0.941279518,1.295071138,3.858045147,0.350163702,0.599900953,0.339874775,0.240859113,0.25785266,0.211031626,0.356301384,0.315245658,478325.7283,76295.62694,1028997.44,550823.1353,478326.1085,3304.67
case_745,0.850804298,1.333090282,1.346066492,3.606358928,0.318409193,0.797138638,0.248054512,0.244047179,0.27739995,0.239640815,0.31130525,0.314752905,469163.6928,70629.95895,1014172.62,545157.4673,469164.073,3316.67
case_746,0.802891353,0.728131179,1.474720578,3.38151803,0.340275034,0.389974672,0.31118314,0.218892413,0.24208184,0.291810241,0.365397789,0.322183311,473379.9734,87449.70593,1035207.34,561977.2459,473380.3536,3307
case_747,0.994112714,0.602094129,0.554079394,3.121067208,0.394504853,0.528949459,0.249063383,0.358873816,0.286759291,0.244711764,0.297631592,0.335610698,496818.1469,80393.59826,1051581.98,554921.1066,496818.5482,3274
case_748,0.568774899,1.264831935,0.798241643,3.904196875,0.333997581,0.562991722,0.206720108,0.262409232,0.263605016,0.261530955,0.30960428,0.386171291,481802.5978,76518.42539,1032696.01,551045.9337,481802.9885,3289.5
case_749,0.916407707,0.625182061,0.643846328,3.446843801,0.315932645,0.631953347,0.379445043,0.252480079,0.253974952,0.289767097,0.350064623,0.289602944,492688.8912,75416.53108,1042476.98,549944.0394,492689.2819,3284.17
case_750,0.621472586,1.286099694,1.421335203,3.10580852,0.29612276,0.795503501,0.359044225,0.272268316,0.257510349,0.253597204,0.264280798,0.391523775,474076.2998,70554.48934,1019008.19,545081.966,474076.68,3306.83
case_751,0.831531802,0.907837421,0.620733237,3.934008877,0.386702095,0.226954251,0.326506247,0.253058751,0.248117366,0.268715341,0.266545823,0.33828044,507122.9434,113465.9775,1094955.91,587993.5175,507123.3446,3274
case_752,0.502894486,1.423051302,0.648546811,3.16803876,0.302048158,0.294375517,0.243042555,0.234021282,0.249948254,0.201944921,0.23002889,0.353412832,482862.2093,105757.2462,1062994.11,580284.7862,482862.6,3255
case_753,0.817713531,1.279421776,0.757712075,3.353558867,0.265151702,0.391317995,0.345190514,0.272892607,0.20348198,0.239544688,0.261343982,0.223129818,483883.3824,97872.99967,1056130.72,572400.5397,483883.7731,3274.67
case_754,0.57091558,1.083967101,1.065585305,3.353924951,0.234619996,0.628422176,0.203854303,0.271722221,0.29340288,0.221048979,0.391143799,0.226799782,456866.7734,76449.92318,1007699.55,550977.4315,456867.143,3289
case_755,0.968296382,0.883811578,0.973107938,3.572480398,0.221116246,0.539432822,0.22677547,0.349505574,0.237734572,0.278073588,0.361143914,0.206630424,466211.7187,81508.79397,1022100.41,556036.3023,466212.0883,3295.17
case_756,0.8589749,0.89696151,1.047119551,3.232849342,0.259036196,0.29359194,0.384742511,0.356873195,0.264336588,0.218576741,0.212596628,0.263014195,481674.8323,111259.8137,1067309.66,585787.322,481675.223,3266.5
case_757,0.664919489,1.375485032,0.673208239,3.584162825,0.351569593,0.448328204,0.254520109,0.340796996,0.293810468,0.25655456,0.250683159,0.29084826,494243.0064,87579.5846,1056193.65,562107.0929,494243.4077,3277.33
case_758,0.760392487,1.048148146,0.61135153,3.732354746,0.335665629,0.660858753,0.354822416,0.384391609,0.29968796,0.264041227,0.22147346,0.243880631,495559.68,78830.62042,1048760.95,553358.1288,495560.0707,3274.5
case_759,0.927894383,0.607025604,0.747126722,3.681666259,0.204050756,0.399689723,0.368147118,0.311133257,0.283509119,0.216419352,0.337951149,0.384624571,486400.8653,85959.41074,1046733.8,560486.9191,486401.256,3282.67
case_760,0.768889599,1.024205778,1.343891307,3.274197552,0.213548761,0.456106093,0.374185575,0.283869562,0.27819669,0.2908429,0.224755122,0.36453306,468017.3731,85609.58392,1028006.3,560137.1239,468017.7533,3300.33
case_761,0.897509233,1.261306633,1.047932451,3.816004316,0.340796851,0.299894511,0.252879154,0.314978134,0.2955365,0.22813559,0.268833058,0.210508621,486168.8304,106418.4208,1066960.85,580945.9608,486169.2211,3291.67
case_762,0.573507998,1.259059145,1.12092969,3.359001313,0.329335252,0.279570851,0.212169614,0.289526451,0.25837929,0.270159524,0.205557476,0.278485162,476821.6147,111408.631,1062606.79,585936.171,476821.9949,3269.33
case_763,0.564756498,0.720216644,0.911692029,3.897069592,0.313684153,0.374881485,0.300031215,0.277600573,0.221598119,0.230127221,0.342695739,0.274151728,478921.9987,91816.96726,1045114.84,566344.4756,478922.3789,3259.17
case_764,0.512231925,0.571045811,1.225591041,3.752018028,0.299453375,0.40234469,0.345602966,0.344889738,0.298701746,0.202784402,0.243282441,0.232774952,466845.2554,95106.65684,1036331.61,569634.1652,466845.6355,3251.33
case_765,0.506403478,0.885931505,1.173312859,3.863304246,0.269818979,0.689354458,0.383843413,0.292894127,0.225732602,0.281316349,0.231391936,0.374747305,473027.185,74390.42308,1021795.37,548917.9314,473027.5546,3283.83
case_766,0.638558254,1.222272686,1.129805907,3.563218359,0.311349543,0.743035373,0.317593958,0.244372516,0.204106396,0.202097028,0.397011216,0.270855808,475966.0224,72560.24545,1022903.09,547087.7538,475966.4026,3300.67
case_767,0.626029123,0.929619281,1.189427413,3.658897635,0.393735836,0.319880486,0.22535731,0.285020013,0.233572521,0.285820226,0.205275251,0.38967771,480125.8387,99016.92007,1053518.27,573544.4284,480126.2294,3276.83
case_768,0.518978089,1.030177321,1.097668925,3.302393068,0.342931056,0.493980678,0.365133181,0.306448284,0.295796061,0.231419982,0.241150713,0.269433144,479058.0221,86601.45665,1040035.34,561128.9967,479058.4022,3265.83
case_769,0.734945911,1.182000694,0.732817453,3.512149699,0.306424987,0.211469395,0.397378204,0.394137238,0.261893051,0.279979086,0.275763519,0.285528418,514056.2064,121079.0022,1109500.01,595606.5422,514056.6182,3271.67
case_770,0.841184938,0.690110096,1.299923331,3.834776756,0.243472498,0.638433664,0.225540778,0.304960055,0.274794765,0.268036092,0.340243449,0.350721498,461305.5216,73488.61983,1009175.58,548016.0965,461305.8912,3306.33
