#,Job_ID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,District Cooling [kWh],c1: Interior Lighting[kWh],c2: Total Energy [kWh],c4: Annual Total Peak Values[kWh],c5: Annual and Peak Values-Cooling [kWh],c7: Not Comfortable[Hours]
816,case_817,0.701617872,1.310537603,1.328557645,3.017357447,0.272623981,0.21850595,0.208917093,0.281456685,0.277521579,0.239525839,0.202268375,0.354942223,475506.8314,122564.6102,1072448.41,597092.1502,475507.2115,3284.5
817,case_818,0.970338049,1.451641068,1.103280877,3.489745642,0.230687661,0.660529167,0.337887356,0.351457947,0.224718853,0.286294171,0.323051453,0.371942238,488889.1498,73544.51738,1036806.4,548071.9941,488889.5405,3323.83
818,case_819,0.508877284,1.241914262,1.411126459,3.099306281,0.255528515,0.455265529,0.368942064,0.320049702,0.28494827,0.263582241,0.329746875,0.203081791,476208.2477,87552.69677,1038137.7,562080.2051,476208.6278,3291.33
819,case_820,0.605520517,1.20292347,0.802143329,3.885030185,0.39221365,0.352909901,0.23333748,0.365959497,0.244143378,0.248175304,0.243194762,0.289830657,494558.0323,97323.01845,1066252.01,571850.5585,494558.4336,3264.5
820,case_821,0.51762062,0.59339831,0.586864641,3.229958653,0.216516496,0.284799056,0.382997573,0.235112426,0.200559336,0.258557659,0.219255453,0.237765284,474761.8234,114510.5491,1063649.58,589038.0892,474762.2035,3212
821,case_822,0.792488425,0.508392945,1.270932536,3.119820549,0.268477185,0.563341485,0.299437575,0.315624943,0.298541159,0.282681297,0.263340631,0.221481503,459951.4445,82448.50621,1016781.82,556976.0146,459951.8141,3276.67
822,case_823,0.844874492,0.571337138,1.170518721,3.127592825,0.227354557,0.664775389,0.340940162,0.397891018,0.225131656,0.200740882,0.391464175,0.205811743,469991.0899,77033.75963,1021403.56,551561.268,469991.4595,3286.83
823,case_824,0.723857253,1.465815925,0.993993865,3.666068178,0.345176654,0.756577921,0.288083853,0.223635587,0.293297769,0.295702677,0.268785199,0.222002886,481650.2381,74243.63263,1030268.9,548771.141,481650.6182,3300.5
824,case_825,0.817624615,0.778662667,0.771724137,3.635703671,0.217003481,0.325209405,0.340027469,0.27059993,0.202791278,0.233850269,0.206258225,0.298000432,472294.1942,105203.6546,1051875.84,579731.1946,472294.5744,3261.33
825,case_826,0.864711218,0.968959358,1.06496108,3.238240421,0.386440764,0.56056081,0.226196368,0.339936121,0.254097907,0.239608818,0.201057556,0.256379227,474430.9786,85629.75771,1034438.04,560157.2661,474431.3587,3283.83
826,case_827,0.604655702,0.804049025,1.274061373,3.202775432,0.396326022,0.279522238,0.294039835,0.236249224,0.281514059,0.28667242,0.309600665,0.287472763,483359.4902,103032.7711,1060766.75,577560.3111,483359.881,3270
827,case_828,0.714439501,0.781358817,1.099313238,3.026513366,0.248553186,0.736354533,0.208025846,0.278326695,0.287010782,0.238154223,0.29861046,0.240094507,452844.9446,74667.4089,1001896.47,549194.9172,452845.3037,3283.33
828,case_829,0.55927703,1.129007118,0.783224695,3.794415889,0.280489087,0.267776151,0.328955975,0.330559544,0.211554476,0.229651952,0.367954435,0.269420916,496767.1738,105341.2291,1076478.68,579868.7691,496767.575,3266
829,case_830,0.683062708,0.591846817,1.103699263,3.731313119,0.218067979,0.559941464,0.362718055,0.27507096,0.292422379,0.29035163,0.30431697,0.298845784,467923.009,78391.19917,1020693.58,552918.7075,467923.3891,3284
830,case_831,0.9385608,1.068670617,1.260147178,3.723173243,0.296881602,0.377918852,0.285257747,0.350519838,0.230027063,0.297083365,0.319875678,0.233991124,481848.0586,92774.31969,1048997.35,567301.828,481848.4493,3307.5
831,case_832,0.627336989,0.501017895,1.3159305,3.429367635,0.316712506,0.506768545,0.310623728,0.326916942,0.297643097,0.234433871,0.348402813,0.295106655,469823.7245,81191.96729,1025394.46,555719.4756,469824.1046,3279
832,case_833,0.928000276,1.087547588,1.140319414,3.206317933,0.345555677,0.595278691,0.375500422,0.355663702,0.209797395,0.200190247,0.304879354,0.212178246,483750.4637,82891.85454,1041016.69,557419.3946,483750.8438,3300
833,case_834,0.861893092,1.443016024,0.53616529,3.005847715,0.389517703,0.354000473,0.336722891,0.288821646,0.235296785,0.234914092,0.309529219,0.273859001,510538.4381,96291.77991,1081196.13,570819.2883,510538.8499,3288.67
834,case_835,0.621993074,0.752108357,1.16107333,3.604439179,0.316520054,0.56228559,0.280844635,0.370456014,0.281640607,0.264305783,0.341464091,0.307598499,478543.3805,77825.47796,1030744.87,552352.9863,478543.7712,3286.67
835,case_836,0.989946269,1.209631154,1.480492934,3.671295547,0.222763396,0.468886899,0.283678334,0.385627516,0.239750319,0.250866739,0.238708293,0.357650562,473524.4976,85368.10017,1033270.19,559895.6085,473524.8778,3315.5
836,case_837,0.907280853,1.081485931,1.48128675,3.470704685,0.362512283,0.460545312,0.261290292,0.359657946,0.254738983,0.208881921,0.257895395,0.293525433,473838.3091,88339.60126,1036555.4,562867.1096,473838.6893,3306.67
837,case_838,0.644883508,1.35189495,0.937621831,3.063834026,0.224901815,0.505887827,0.385655924,0.324967426,0.279824058,0.247591234,0.367311677,0.320503078,493470.3629,80086.05089,1047927.7,554613.5592,493470.7642,3291.17
838,case_839,0.811859295,1.454669001,0.856173293,3.607717577,0.348193916,0.222300177,0.299983255,0.359994651,0.247642401,0.222016054,0.257662121,0.271935555,503898.2467,123444.6561,1101710.9,597972.1962,503898.648,3279.67
839,case_840,0.769242141,1.392357293,1.097797994,3.94465254,0.364685243,0.397793463,0.290899694,0.297058432,0.261094979,0.258379484,0.386396998,0.24764939,496140.2477,87706.51796,1058217.22,562234.0263,496140.6384,3306.17
840,case_841,0.939369841,1.425955444,0.866411449,3.496822838,0.243427471,0.618356127,0.308820614,0.376477828,0.201749078,0.238435876,0.373976979,0.397464111,496286.4931,74197.61612,1044854.51,548725.0928,496286.8944,3314.67
841,case_842,0.561233665,0.908011054,1.374041631,3.652195969,0.230243516,0.250504006,0.291562816,0.335252318,0.235118306,0.262415709,0.264006027,0.385844382,473931.6278,107636.7973,1055945.89,582164.3373,473932.008,3279.5
842,case_843,0.870105925,0.730666718,0.799002756,3.175403346,0.318659041,0.773240176,0.230839881,0.318086099,0.218711459,0.232229655,0.276076692,0.374222514,473327.6064,71919.68803,1019624.94,546447.1964,473327.9866,3282
843,case_844,0.608294152,0.741914444,0.687335522,3.186239271,0.209382129,0.396013403,0.204322185,0.324662486,0.269390775,0.237654541,0.320990282,0.291566855,466250.7274,89950.97086,1030581.58,564478.4792,466251.097,3248.5
844,case_845,0.794992751,1.166893397,0.584261196,3.316698198,0.312604996,0.528612531,0.216067293,0.307688306,0.216548795,0.255636481,0.235287671,0.21032874,478560.2026,88210.1343,1041146.33,562737.6426,478560.5827,3272.33
845,case_846,0.502248589,0.876094956,1.410275415,3.712350848,0.24465496,0.247336825,0.221340202,0.311066289,0.294481077,0.217516645,0.325900805,0.204009381,460639.1222,113531.4394,1048552.23,588058.9794,460639.4918,3274.67
846,case_847,0.991738049,1.328390279,0.566551449,3.272830084,0.340731787,0.696619884,0.230076506,0.228431302,0.298339407,0.218516855,0.278557291,0.332231075,484427.8877,74317.74043,1033119.79,548845.2488,484428.2678,3302.67
847,case_848,0.782377146,1.325800319,1.485921009,3.900246624,0.216314152,0.531091652,0.274860061,0.388262224,0.299916846,0.202264353,0.291835907,0.378499985,475877.255,79061.43138,1029315.55,553588.9397,475877.6352,3314.5
848,case_849,0.563073137,1.405689691,0.98514596,3.391619251,0.23578528,0.41736394,0.309130123,0.208270922,0.25027973,0.216209518,0.380846431,0.261231039,475165.5216,87884.59837,1037427.19,562412.1067,475165.9018,3286.83
849,case_850,0.916434881,0.854985153,1.029188823,3.982808343,0.284092678,0.276127895,0.30818532,0.28925051,0.256975248,0.273819194,0.364472107,0.223686795,488271.0307,103117.52,1065761.5,577645.06,488271.4214,3291.5
850,case_851,0.976021117,1.384629013,1.143615195,3.463820956,0.230159541,0.737902266,0.377432263,0.336602027,0.291381469,0.260531201,0.347937279,0.25157904,485789.9904,72722.45919,1032886.16,547249.9359,485790.3811,3322.83
851,case_852,0.819440831,1.409627481,0.542763519,3.335374068,0.214046467,0.514808155,0.383966753,0.388955326,0.214597666,0.21142595,0.390996116,0.216768344,502349.8128,83442.02578,1060160.33,557969.5341,502350.2141,3296.33
852,case_853,0.646208213,1.066396602,1.435187102,3.433855311,0.348683509,0.787199556,0.369581807,0.399516929,0.280742194,0.250208674,0.211758897,0.336643867,480089.7763,73210.2722,1027675.55,547737.7489,480090.1565,3301.5
853,case_854,0.731563133,1.06394598,1.097527912,3.167709019,0.276902095,0.410473165,0.343261244,0.370821133,0.225026127,0.219536063,0.236339006,0.318053422,480600.5107,93019.19213,1047995.08,567546.7321,480600.9014,3276.83
854,case_855,0.88050529,0.585274608,0.50673527,3.253008334,0.201958224,0.4719086,0.318896474,0.36119402,0.26234266,0.288006756,0.338353022,0.282930875,485838.0806,83437.24361,1043649.05,557964.752,485838.4714,3268.5
855,case_856,0.739416027,0.731413874,1.310319162,3.845462102,0.324262956,0.301516427,0.346553752,0.392178314,0.226871186,0.252319558,0.319734041,0.315326522,491209.3718,99299.51148,1064880.9,573827.0515,491209.7626,3287.33
856,case_857,0.85359114,1.431285598,0.780935964,3.709274976,0.375904897,0.349779091,0.213437636,0.326038116,0.20250192,0.289729135,0.360193969,0.344746848,499922.8819,90649.45271,1064941.61,565176.9927,499923.2832,3299.33
857,case_858,0.565118011,1.376853495,0.69794894,3.121891221,0.292306262,0.545786302,0.32410138,0.260591968,0.272301881,0.280696969,0.301923236,0.220534371,487236.2246,82454.49184,1044064,556982.0002,487236.6154,3271
858,case_859,0.557756939,1.030899565,0.763763137,3.648922473,0.356215939,0.540800696,0.242204402,0.397731945,0.29131097,0.297328884,0.225249194,0.310653944,491266.9555,81580.49485,1047219.44,556108.0032,491267.3462,3263.5
859,case_860,0.510879035,0.771044422,1.330035438,3.817957156,0.245792273,0.432553792,0.313381019,0.267887321,0.201837042,0.282540155,0.221532455,0.202122089,455946.7757,95227.60457,1025557.53,569755.1446,455947.1347,3268.5
860,case_861,0.505649662,0.860222059,1.02846735,3.408549245,0.231558909,0.666982293,0.373331759,0.229407047,0.276269208,0.208132171,0.38489538,0.367064657,472794.3581,72473.65967,1019645.84,547001.168,472794.7382,3284.83
861,case_862,0.623250841,0.99530751,0.765434436,3.36593714,0.356395614,0.256596117,0.327072303,0.281909197,0.22793499,0.202874725,0.310868193,0.360130288,494874.4416,108053.5429,1077298.86,582581.0829,494874.8429,3256.17
862,case_863,0.611893056,0.558095619,0.828920925,3.212468166,0.236438059,0.788192546,0.283974076,0.217057708,0.271085404,0.276449769,0.218467076,0.335544303,453575.0419,72642.71413,1000601.66,547170.2225,453575.401,3258.17
863,case_864,0.967123564,1.17916525,0.643828878,3.363718592,0.226195317,0.364350164,0.320216715,0.392619921,0.260478547,0.292425956,0.324155946,0.354283366,500935.0051,89811.40117,1065115.35,564338.9095,500935.4064,3294
864,case_865,0.51717447,0.538060422,0.923183628,3.573430668,0.21211561,0.255334889,0.338952146,0.332335085,0.218637268,0.207125219,0.217278306,0.302045616,470099.953,118087.0739,1062565.68,592614.5823,470100.3226,3224.83
865,case_866,0.708446522,1.496720685,1.36895356,3.616193974,0.210158208,0.339907227,0.229664776,0.355297375,0.246802919,0.22262668,0.23166698,0.209611089,465733.1818,105437.3158,1045550.54,579964.8558,465733.5514,3295.67
866,case_867,0.803246094,1.122701448,0.876236031,3.99673523,0.356982421,0.713335753,0.337608763,0.241284387,0.267946781,0.251167452,0.375645114,0.345081498,496592.1946,70551.259,1041513.77,545078.7673,496592.5958,3309.17
867,case_868,0.638063269,0.517588334,1.306437238,3.86576075,0.283299915,0.467423534,0.220239901,0.291957258,0.234634154,0.274001368,0.362522756,0.239499722,456984.3062,84066.05146,1015433.16,558593.5598,456984.6758,3284.17
868,case_869,0.695405385,0.561138729,0.836684045,3.198941794,0.238221073,0.299748722,0.260551871,0.211840801,0.228157487,0.273284098,0.289468234,0.23969599,463678.1107,104864.8489,1042923.67,579392.3889,463678.4803,3241.83
869,case_870,0.947325538,1.484623502,0.890567792,3.748108829,0.205703933,0.468383121,0.381193113,0.352583398,0.276980125,0.256729255,0.286293343,0.289616141,492603.503,84893.84192,1051868.93,559421.3503,492603.9043,3308.83
870,case_871,0.829288569,1.449071253,0.80932742,3.40078932,0.383563813,0.688294512,0.23947169,0.368977957,0.242727392,0.253603412,0.384616214,0.263113708,494461.5562,73836.64146,1042669.18,548364.1498,494461.9469,3303.33
871,case_872,0.637748219,0.831786236,0.988349298,3.762222543,0.310642398,0.45938549,0.274558964,0.242290113,0.283478255,0.265736122,0.226959252,0.282865908,468754.8096,87714.87884,1030848.77,562242.3872,468755.1792,3269.83
872,case_873,0.711019065,1.434563101,0.992794757,3.529941693,0.219506315,0.636067204,0.223676572,0.376072193,0.231908111,0.201046877,0.311010687,0.205059981,467021.2906,80317.62193,1021718.56,554845.1303,467021.6707,3294.33
873,case_874,0.772322622,1.223115829,1.437801873,3.787346571,0.290930127,0.608259464,0.245793376,0.377297834,0.284012754,0.280158881,0.288940858,0.249193834,472618.9565,78290.52024,1025287.34,552818.0286,472619.3261,3308.67
874,case_875,0.653770085,0.79995807,0.900376246,3.477617697,0.283848907,0.304441691,0.268918144,0.346407292,0.275382302,0.29142503,0.326629015,0.247375334,481854.289,100025.0712,1056254.32,574552.5795,481854.6691,3257.33
875,case_876,0.755989938,0.910975723,1.236416523,3.628695762,0.270816684,0.245320402,0.200692645,0.246851758,0.291178247,0.205091145,0.332726976,0.359796149,465897.2419,106336.8705,1046614.12,580864.4105,465897.6221,3292.5
876,case_877,0.716903602,0.687585348,0.605420938,3.222815006,0.301451533,0.446931174,0.311700555,0.251726311,0.235741796,0.203096963,0.353267298,0.297054615,481801.9853,86082.19533,1042259.16,560609.7037,481802.376,3257.33
877,case_878,0.826745284,1.444764622,1.147388427,3.785196899,0.271733135,0.790324274,0.351370204,0.225400116,0.297811344,0.264820881,0.359337776,0.284424041,483990.9043,69728.40906,1028093.61,544255.9174,483991.295,3321.5
878,case_879,0.68867137,0.971828563,1.010498669,3.873748816,0.252250973,0.730431517,0.346960451,0.260146062,0.298786259,0.214813236,0.21662507,0.357830306,468045.2938,73802.21617,1016226.85,548329.7245,468045.6739,3291.33
879,case_880,0.843456533,0.545057126,1.499668939,3.022506523,0.29253235,0.547829179,0.32103757,0.390743836,0.240362242,0.294850946,0.364180838,0.243675205,474050.2378,80002.69545,1028430.35,554530.2038,474050.6179,3299.67
880,case_881,0.576924743,1.221717981,1.149642052,3.939646358,0.298818098,0.673944098,0.317060522,0.228141813,0.252058667,0.297422346,0.355036827,0.295829037,480774.8669,72911.40241,1028061.58,547438.9108,480775.247,3302.33
881,case_882,0.664604839,0.898151278,1.00112764,3.964296008,0.285738978,0.542525319,0.289228461,0.343690469,0.214801025,0.273684892,0.357595515,0.292179825,482965.0531,78852.75775,1036192.41,553380.2661,482965.4333,3288.17
882,case_883,0.692486449,1.086049756,1.227811025,3.961948167,0.29153284,0.378198928,0.238979706,0.214233162,0.215059317,0.260344619,0.389703612,0.250711715,469726.224,89757.30881,1033862.32,564284.8172,469726.5936,3298.67
883,case_884,0.569471491,1.293610959,1.488831863,3.938018631,0.383546141,0.658681277,0.358679486,0.233997843,0.282344735,0.24346336,0.395026987,0.362206347,491263.4813,71566.53586,1037202,546094.0125,491263.872,3316.17
884,case_885,0.548204669,1.168001415,0.635560187,3.549499328,0.287554365,0.323745644,0.39981572,0.213598239,0.254933542,0.222363438,0.330551949,0.307428059,495320.1898,96938.32296,1066629.24,571465.863,495320.591,3269.83
885,case_886,0.606858408,1.293327959,0.678071251,3.011157966,0.326560537,0.561774665,0.268649452,0.34019591,0.293434378,0.299719053,0.302908303,0.323305577,496115.0515,78144.58488,1048630.11,552672.0932,496115.4528,3272.17
886,case_887,0.697395734,0.839121833,0.908843784,3.092375455,0.277319919,0.656843077,0.397811949,0.277622786,0.285329867,0.279790404,0.306258419,0.230412097,481660.5974,76996.95909,1033032.57,551524.4674,481660.9776,3272.17
887,case_888,0.722369416,1.398864529,0.819533046,3.461469903,0.223205365,0.513899256,0.361784535,0.394683813,0.228789953,0.250274959,0.300843046,0.252791758,489448.8298,84300.66282,1048122.06,558828.1712,489449.2205,3287.33
888,case_889,0.90944755,1.232295292,0.601858305,3.445662007,0.377795019,0.358528322,0.379874964,0.267141473,0.277164989,0.253201811,0.300643372,0.214705901,507207.9514,97248.53061,1078823.44,571776.039,507208.3526,3287.83
889,case_890,0.793510259,1.163046106,0.738103658,3.344846418,0.278177803,0.547146789,0.26141011,0.358512327,0.280076471,0.246897717,0.261744103,0.248733605,480342.287,83306.31983,1038024.06,557833.8282,480342.6778,3280
890,case_891,0.957349412,1.149562537,0.971969919,3.307668503,0.270967996,0.543896182,0.208373932,0.235035596,0.290037274,0.267361271,0.394877666,0.21939791,468991.5226,79542.02363,1022912.58,554069.532,468991.9027,3302.83
891,case_892,0.722134853,1.461926694,0.562692193,3.399534281,0.305556493,0.369465458,0.275755892,0.242142891,0.200380877,0.284837058,0.27268688,0.292871138,490958.3501,94975.57471,1060306.02,569503.1147,490958.7408,3278.67
892,case_893,0.9736373,0.718085872,0.522787279,3.130198037,0.233849543,0.520154428,0.237966289,0.359476739,0.293466714,0.217624433,0.258793864,0.331620515,479049.8381,82484.10329,1035909.78,557011.6116,479050.2288,3272.5
893,case_894,0.911169285,0.665774184,1.161829425,3.819062603,0.367472112,0.656274298,0.302015396,0.234104874,0.276372922,0.220651554,0.256612274,0.284878076,468072.8765,77375.66895,1019827.87,551903.1773,468073.2566,3297
894,case_895,0.77549166,1.044865562,1.495230983,3.318586774,0.248969577,0.275005857,0.25577469,0.270897188,0.22114665,0.226619595,0.327360802,0.365206743,467276.9376,102715.5644,1044372.08,577243.1044,467277.3178,3301
895,case_896,0.840695504,1.423192316,0.906567699,3.920608982,0.237187529,0.534462548,0.325488979,0.388629988,0.227772184,0.287329448,0.305192679,0.368050734,497488.7491,78506.79467,1050365.58,553034.303,497489.1398,3308.83
896,case_897,0.51292045,1.369553001,0.74479122,3.569101912,0.378221658,0.568668143,0.335159732,0.260904089,0.255180598,0.272750742,0.2112913,0.343090519,491013.8218,80869.05997,1046254.94,555396.5683,491014.2125,3274.67
