#,Job_ID,@@tag1@@,@@tag2@@,@@tag3@@,@@tag4@@,@@tag5@@,@@tag6@@,@@tag7@@,@@tag8@@,@@tag9@@,@@tag10@@,@@tag11@@,@@tag12@@,Cooling£¨MWh),Cooling£¨kWh/©O),Total£¨MWh),Total£¨kWh/©O),Coolingpeak£¨kW),Coolingpeak£¨W/©O),Very-hot(h),COM(h)
834,LHS-000834,1,1,1.5,3,0.2,0.3,0.2,0.2,0.3,0.3,0.2,0.4,104.25,21.72,381.55,79.49,134.86,28.1,230.88,3353.12
835,LHS-000835,1,1.5,1,4,0.4,0.3,0.4,0.4,0.2,0.2,0.3,0.3,112.75,23.49,390.63,81.38,152.4,31.75,296.19,3287.81
836,LHS-000836,0.5,1,0.5,3.5,0.2,0.4,0.2,0.3,0.3,0.2,0.3,0.2,106.39,22.16,383.66,79.93,134.72,28.07,289.96,3294.04
837,LHS-000837,1,1.5,1,4,0.3,0.2,0.4,0.4,0.3,0.3,0.3,0.2,111.25,23.18,389.04,81.05,149.43,31.13,275.86,3308.14
838,LHS-000838,1,1.5,1.5,4,0.2,0.4,0.4,0.4,0.3,0.2,0.4,0.2,111.63,23.26,389.44,81.13,151.07,31.47,271.03,3312.97
839,LHS-000839,0.5,1,0.5,4,0.2,0.2,0.3,0.3,0.3,0.2,0.3,0.3,107.78,22.45,385.14,80.24,139.56,29.08,276.95,3307.05
840,LHS-000840,1,1.5,0.5,3.5,0.4,0.4,0.4,0.3,0.3,0.2,0.2,0.4,113.44,23.63,391.35,81.53,151.65,31.59,337.37,3246.63
841,LHS-000841,1,1,0.5,4,0.2,0.4,0.3,0.4,0.3,0.3,0.2,0.3,112.02,23.34,389.82,81.21,147.86,30.8,348.3,3235.7
842,LHS-000842,1,0.5,1,4,0.3,0.2,0.3,0.2,0.2,0.2,0.4,0.2,104.57,21.79,381.71,79.52,133.37,27.78,258.29,3325.71
843,LHS-000843,0.5,1.5,1,3,0.3,0.2,0.2,0.3,0.3,0.3,0.2,0.4,107.27,22.35,384.69,80.14,140.46,29.26,248.12,3335.88
844,LHS-000844,1,1,1,3,0.2,0.3,0.4,0.2,0.2,0.2,0.3,0.3,107.22,22.34,384.56,80.12,138.39,28.83,282.76,3301.24
845,LHS-000845,0.5,1.5,1,4,0.3,0.3,0.4,0.4,0.2,0.3,0.3,0.4,113.45,23.64,391.33,81.53,153.42,31.96,300.35,3283.65
846,LHS-000846,0.5,1.5,1,3.5,0.3,0.2,0.2,0.4,0.3,0.3,0.2,0.4,108.83,22.67,386.39,80.5,144.33,30.07,253.68,3330.32
847,LHS-000847,1,1,1.5,3,0.4,0.3,0.3,0.3,0.3,0.2,0.4,0.3,108.36,22.57,385.82,80.38,142.04,29.59,277.48,3306.52
848,LHS-000848,0.5,0.5,1,3,0.4,0.2,0.3,0.4,0.2,0.2,0.3,0.3,105.56,21.99,382.54,79.7,132.88,27.68,322.93,3261.07
849,LHS-000849,1,1.5,1,4,0.4,0.3,0.2,0.2,0.3,0.3,0.4,0.3,109.52,22.82,387.38,80.7,148.2,30.87,240.88,3343.12
850,LHS-000850,0.5,1.5,1.5,4,0.3,0.4,0.3,0.2,0.3,0.3,0.2,0.4,107.96,22.49,385.58,80.33,144.36,30.08,229.99,3354.01
851,LHS-000851,1,1,1.5,4,0.3,0.4,0.4,0.4,0.3,0.3,0.4,0.4,114.68,23.89,392.67,81.81,156.77,32.66,320.11,3263.89
852,LHS-000852,1,1,0.5,3.5,0.2,0.3,0.2,0.2,0.3,0.3,0.4,0.2,107.41,22.38,384.91,80.19,138.48,28.85,279.85,3304.15
853,LHS-000853,0.5,1,0.5,3,0.3,0.3,0.2,0.4,0.2,0.3,0.3,0.4,110.44,23.01,387.93,80.82,142.29,29.64,348.17,3235.83
854,LHS-000854,1,1.5,1.5,3.5,0.3,0.2,0.3,0.4,0.2,0.2,0.2,0.2,106.06,22.1,383.49,79.89,140.19,29.21,227.63,3356.37
855,LHS-000855,0.5,0.5,1,4,0.2,0.4,0.2,0.3,0.3,0.2,0.2,0.3,103.36,21.53,380.37,79.24,129.83,27.05,264.23,3319.77
856,LHS-000856,1,1.5,0.5,3.5,0.2,0.3,0.4,0.2,0.2,0.3,0.3,0.3,111.39,23.21,389.18,81.08,147.36,30.7,308.55,3275.45
857,LHS-000857,1,0.5,1.5,4,0.3,0.4,0.4,0.3,0.2,0.3,0.2,0.2,105.83,22.05,383.08,79.81,135.58,28.25,305.86,3278.14
858,LHS-000858,1,0.5,1,3.5,0.3,0.2,0.2,0.3,0.2,0.2,0.4,0.4,105.03,21.88,382.26,79.64,135.52,28.23,251.72,3332.28
859,LHS-000859,0.5,1,1,3.5,0.4,0.3,0.2,0.2,0.3,0.2,0.4,0.4,106.01,22.09,383.34,79.86,137.4,28.63,234.07,3349.93
860,LHS-000860,1,1,1,3.5,0.4,0.2,0.2,0.4,0.3,0.3,0.4,0.3,108.83,22.67,386.42,80.5,143.57,29.91,268.63,3315.37
861,LHS-000861,1,1.5,0.5,4,0.4,0.3,0.3,0.3,0.2,0.3,0.2,0.3,111.77,23.28,389.64,81.17,149.5,31.15,308.81,3275.19
862,LHS-000862,1,1.5,1,3,0.3,0.3,0.4,0.4,0.3,0.2,0.4,0.4,114.6,23.88,392.51,81.77,154.39,32.17,335.03,3248.97
863,LHS-000863,1,0.5,0.5,3.5,0.3,0.2,0.4,0.2,0.2,0.3,0.4,0.3,109.13,22.73,386.51,80.52,139.07,28.97,347.6,3236.4
864,LHS-000864,0.5,1.5,1,3,0.2,0.3,0.2,0.4,0.3,0.3,0.2,0.3,108.05,22.51,385.51,80.32,141.03,29.38,268.4,3315.6
865,LHS-000865,0.5,0.5,1.5,3.5,0.4,0.2,0.3,0.4,0.3,0.3,0.3,0.2,104.14,21.7,381.13,79.4,131.38,27.37,275.93,3308.07
866,LHS-000866,1,0.5,0.5,3,0.3,0.3,0.3,0.4,0.2,0.3,0.3,0.3,109.96,22.91,387.36,80.7,139.13,28.99,406.19,3177.81
867,LHS-000867,0.5,1,1,4,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,103.58,21.58,380.62,79.3,131.81,27.46,234.26,3349.74
868,LHS-000868,0.5,0.5,1,3,0.3,0.4,0.4,0.3,0.2,0.3,0.3,0.4,109.28,22.77,386.56,80.53,138.04,28.76,372.7,3211.3
869,LHS-000869,0.5,1.5,1,3,0.4,0.4,0.4,0.2,0.3,0.2,0.3,0.4,110.48,23.02,388.08,80.85,144.85,30.18,292.7,3291.3
870,LHS-000870,1,1,1,3.5,0.3,0.3,0.3,0.2,0.3,0.3,0.2,0.3,106.59,22.21,384.03,80.01,138.09,28.77,262.75,3321.25
871,LHS-000871,0.5,0.5,1,3,0.3,0.2,0.4,0.3,0.2,0.3,0.4,0.2,106.58,22.2,383.62,79.92,133.46,27.8,338.31,3245.69
872,LHS-000872,0.5,1.5,0.5,4,0.2,0.4,0.3,0.2,0.3,0.2,0.2,0.2,108.04,22.51,385.54,80.32,139.96,29.16,273.71,3310.29
873,LHS-000873,0.5,1,1,3.5,0.4,0.2,0.2,0.3,0.3,0.3,0.3,0.3,105.96,22.08,383.26,79.84,136.83,28.51,248.29,3335.71
874,LHS-000874,1,1,0.5,3,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.2,107.4,22.38,384.76,80.16,136.96,28.53,310.2,3273.8
875,LHS-000875,0.5,1.5,1.5,3.5,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.4,110.74,23.07,388.48,80.93,148.82,31,261.96,3322.04
876,LHS-000876,1,1.5,1,3.5,0.4,0.2,0.3,0.2,0.2,0.3,0.3,0.4,108.49,22.6,386.15,80.45,144.68,30.14,240.29,3343.71
877,LHS-000877,0.5,0.5,1.5,3,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.4,104.31,21.73,381.28,79.43,131.69,27.44,290.52,3293.48
878,LHS-000878,0.5,1,0.5,3.5,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.3,107.51,22.4,384.91,80.19,137.53,28.65,289.18,3294.82
879,LHS-000879,0.5,1.5,0.5,3,0.4,0.4,0.4,0.4,0.2,0.2,0.3,0.2,112.44,23.43,390.06,81.26,145.98,30.41,366.42,3217.58
880,LHS-000880,1,0.5,0.5,3,0.2,0.3,0.4,0.2,0.2,0.2,0.2,0.3,105.52,21.98,382.6,79.71,131.16,27.33,348.66,3235.34
881,LHS-000881,1,0.5,1.5,3,0.3,0.3,0.2,0.2,0.2,0.2,0.4,0.2,101.58,21.16,378.51,78.86,127.44,26.55,245.73,3338.27
882,LHS-000882,1,1.5,1.5,4,0.3,0.4,0.3,0.4,0.3,0.3,0.2,0.4,112.25,23.38,390.22,81.3,154.43,32.17,277.02,3306.98
883,LHS-000883,1,1,1.5,4,0.3,0.4,0.3,0.4,0.2,0.2,0.2,0.3,107.69,22.44,385.17,80.24,141.7,29.52,266.36,3317.64
884,LHS-000884,1,1,1.5,3,0.2,0.3,0.2,0.3,0.3,0.2,0.4,0.2,104.32,21.73,381.56,79.49,134.79,28.08,232.31,3351.69
885,LHS-000885,1,1.5,0.5,4,0.2,0.3,0.4,0.4,0.3,0.3,0.4,0.3,116.14,24.2,394.28,82.14,158.12,32.94,351.31,3232.69
886,LHS-000886,0.5,1.5,1,3.5,0.3,0.4,0.4,0.2,0.2,0.3,0.4,0.4,111.87,23.31,389.64,81.18,148.82,31,291.51,3292.49
