#,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30,Y1,Y2,Y3,Y4,Y5,Y6
63,90,0.16400795,0.183301497,0.643664093,0.596290531,0.621747209,0.508543107,0.467055316,0.420550049,0.538718284,0.401737206,0.582887729,0.647389893,0.799432772,0.569397364,1.183983297,0.288978047,1.44169576,0.275815391,0.244154389,1.553988928,0.526970628,7.170115747,0.838400558,10.006527,0.892301507,15.38710454,0.796248195,26.90505145,30.81815999,59985.95163,15958.07742,55211.24571,63913.00347,75944.02905,131155.2748
64,50,0.175818506,0.113695527,0.63914206,0.617727724,0.504725044,0.550681399,0.312501445,0.424533414,0.543285334,0.566041601,0.874893245,0.672847851,0.830396029,0.880528472,1.431944947,0.271538573,0.728974882,0.283764783,0.319511669,2.012430849,0.562368598,9.468423089,0.744547036,7.350842144,0.965843869,11.8804652,0.81023189,25.36753625,35.23935594,58310.75959,11601.61665,43377.54408,53970.78756,69912.37624,113289.9203
65,20,0.170704728,0.193483433,0.515245114,0.410815098,0.524727689,0.619457626,0.342473471,0.353459923,0.550251644,0.607993094,0.898887048,0.753406817,0.596122844,0.726387299,0.864493796,0.359041534,0.626853982,0.2945321,0.335433859,1.68867217,0.63497134,7.290723073,0.739445746,6.621667817,0.748311892,16.45602469,0.87845098,25.10135294,32.38061164,70326.81277,7661.25357,65142.53328,62587.82289,77988.06634,143130.5996
66,210,0.177370363,0.1339066,0.517551352,0.544487417,0.409631214,0.616132266,0.453542373,0.33716996,0.34695682,0.410382293,0.643775364,0.822960656,0.606563978,0.847096792,0.373622865,0.303745302,1.458404728,0.298874147,0.330140889,1.648962032,0.559563325,10.277446,0.799952637,5.581706758,0.740518968,14.27468153,0.800293804,26.71883954,34.16988423,48825.1221,8080.81746,51479.94354,54638.36133,56905.93956,108385.8831
67,90,0.114288309,0.178625446,0.489619197,0.234267857,0.575493014,0.440706236,0.455409263,0.343164427,0.326124399,0.571406935,0.805051396,0.754147789,0.731378167,0.646268696,1.469348504,0.35471105,0.893487169,0.254257693,0.250476285,1.933970267,0.571294148,12.9821854,0.881636599,10.16701745,0.811789144,13.96762716,0.727204982,24.53196658,35.67322454,51127.06102,14431.84416,45772.18797,56833.39788,65558.90518,111331.0932
68,60,0.183389238,0.166983864,0.626614093,0.407767144,0.234145038,0.496471169,0.454969866,0.461801312,0.6919148,0.422026525,0.703051954,0.670952103,0.698356782,0.619262219,0.346271652,0.282618574,1.426954482,0.175613959,0.355569902,1.783786174,0.496239598,9.607047005,0.755960228,9.402471891,0.888666905,13.45528555,0.928944638,24.21815339,17.87443241,51908.51535,13908.51336,56325.48513,48894.6423,65817.02871,122142.5138
69,310,0.168163588,0.132649131,0.563343728,0.626387204,0.331049713,0.428878435,0.420946232,0.373283129,0.59776155,0.392162724,0.688664616,0.76714148,0.729687264,0.881682273,1.356945446,0.339559879,0.913494374,0.105440081,0.382598791,2.018448845,0.555869674,9.555755786,0.769508952,7.995174016,0.810831481,11.73639915,0.810841553,24.84286797,27.56623529,52633.60421,11078.93004,42883.78062,51375.69267,63712.53425,106596.3149
70,300,0.154062891,0.183810827,0.617545236,0.654626381,0.544524159,0.662357325,0.622563988,0.357413421,0.550759672,0.441211524,0.57985667,0.618506398,0.629496606,0.916185013,1.42518217,0.321276182,0.988227608,0.256938622,0.358780482,1.790840482,0.762435646,9.594844092,0.843036179,10.31949855,0.812364322,13.04393471,0.773883801,26.03174135,38.56816845,59262.40994,12026.28174,45489.01578,66322.92153,71288.69168,116777.7075
71,210,0.17413502,0.160895073,0.416725866,0.324222574,0.40480094,0.511217279,0.400877239,0.476727301,0.423263169,0.546530674,0.603273402,0.708381971,0.626645362,0.700918861,1.191182769,0.39664245,0.602785726,0.154779829,0.334426142,1.421641943,0.587402057,12.33388076,0.87568098,7.67232098,0.827607305,11.53675406,0.807293033,25.576944,34.41670452,48662.06962,10906.60758,41969.81235,51452.69463,59568.6772,101538.4896
72,70,0.181030381,0.145143469,0.288169894,0.542379686,0.53906323,0.529806129,0.416676353,0.461506292,0.44199852,0.515800793,0.599932529,0.658378204,0.841460292,0.758737833,0.570031187,0.389342315,0.754187987,0.147025171,0.280948365,2.391220649,0.494953093,14.87095476,0.781482667,9.73405689,0.800143776,14.28566883,0.830562831,26.44585866,27.50405192,39552.84183,14094.13164,53468.1624,58453.09755,53646.97347,107115.1359
73,100,0.142333096,0.124840188,0.573403233,0.528004896,0.426378569,0.455514023,0.49923655,0.366841115,0.465831789,0.517279975,0.841365313,0.672464785,0.9032521,0.740607376,0.968864931,0.249824258,1.430497189,0.272386,0.285937852,1.914872496,0.645414021,12.37920199,0.830581809,11.64596352,0.81492605,17.66644911,0.888645678,27.39727244,32.90552887,48779.24961,14995.34037,70745.70444,48921.47265,63774.58998,134520.2944
74,50,0.172352703,0.172975925,0.634529487,0.594845481,0.586336184,0.390132864,0.566729775,0.301264365,0.508841693,0.581066405,0.54115825,0.739143185,0.577157534,0.679755928,1.360451974,0.347389875,0.734290516,0.15068855,0.359314249,1.766871421,0.545019983,12.58697116,0.880370534,9.956103177,0.90272733,14.60110529,0.812404466,26.24392144,28.27311538,47922.04527,14750.0544,53454.00003,57875.28201,62672.09967,116126.0997
75,60,0.136324068,0.136390001,0.298568265,0.452490056,0.473246307,0.420931588,0.554482178,0.442122229,0.502795438,0.433418155,0.708689718,0.849858996,0.922430277,0.801808991,0.208198194,0.330029881,0.853463605,0.333428546,0.365167418,1.59934959,0.578768847,8.902107048,0.810924047,10.21633072,0.821505493,15.49832227,0.753491208,25.74758951,24.16693261,55548.4084,14121.77295,52624.14597,50838.41205,69670.18135,122294.3273
76,170,0.157865966,0.141221583,0.595676653,0.620077033,0.649163596,0.495255035,0.237714906,0.622947387,0.671728256,0.56439273,0.663852686,0.719093831,0.878323796,0.594619839,0.940692161,0.212937524,0.718382284,0.136660154,0.233772965,1.897892067,0.41644199,7.40156644,0.805705805,9.378602152,0.935187893,15.17179756,0.976884915,26.39332084,23.34749798,55606.4453,15898.10235,66788.64474,49869.14808,71504.54765,138293.1924
77,180,0.154852107,0.19839547,0.498368415,0.642623096,0.613401693,0.333127136,0.550558423,0.532789171,0.462365012,0.382478279,0.671053745,0.735510006,0.663440201,0.661252197,0.839175952,0.309391851,1.127825252,0.326138058,0.356905701,1.939222699,0.691603724,6.960825268,0.765140286,7.50111732,0.798492261,15.37709671,0.81547869,24.92954223,31.53927819,69545.28931,9621.39621,56507.89554,56644.36572,79166.68552,135674.5811
78,200,0.141678484,0.152846368,0.529500632,0.484286946,0.609458502,0.565182546,0.349787842,0.291147263,0.365207752,0.33040778,0.845726245,0.641138116,0.771245206,0.610572633,0.630129438,0.259364299,0.671321863,0.123209594,0.302121322,1.99449589,0.470623944,9.306980317,0.795810104,7.758446316,0.794838325,18.79468054,0.760126805,27.19418229,31.46793065,50814.80312,14585.85135,64378.8444,53044.35732,65400.65447,129779.4989
79,100,0.126756604,0.173731895,0.493625585,0.565472603,0.381063288,0.409615826,0.352804152,0.372434173,0.391350581,0.45480726,0.918089724,0.748810045,0.526122867,0.755816696,1.047792981,0.324972842,0.763762978,0.196665168,0.23487828,2.370705651,0.547647578,8.35159358,0.886914012,7.074266026,0.799866042,14.14217194,0.889703957,25.48327967,20.45003244,50457.65559,10513.75305,56700.0996,52829.28942,60971.40864,117671.5082
80,290,0.102587902,0.164546762,0.296474821,0.42866761,0.441868207,0.48771708,0.443452732,0.649525644,0.570715351,0.521488323,0.793014771,0.688298395,0.723830193,0.607796638,1.4171085,0.353747288,0.887028822,0.270502298,0.375779254,2.283679451,0.613144001,10.29805866,0.782269265,11.83513017,0.852955103,18.73471264,0.830067996,27.15516252,37.29627593,59781.68594,15172.7673,70078.1928,42668.22549,74954.45324,145032.646
81,220,0.137407461,0.187948757,0.565501105,0.366835514,0.446474836,0.507321743,0.461635822,0.473294524,0.542568309,0.442100485,0.676326714,0.784495639,0.591723975,0.634401471,1.184721036,0.214708821,0.508396801,0.345609316,0.366044062,1.774490852,0.709448532,10.10536182,0.743624181,9.847818012,0.857551279,15.66304435,0.934578177,25.57443543,39.37227688,65545.76352,12768.52269,65965.06581,54392.0682,78314.28621,144279.352
82,200,0.137519001,0.18919834,0.44330252,0.470936565,0.470844274,0.456806704,0.463233255,0.254113265,0.479395595,0.528101777,0.811717698,0.687155672,0.811659789,0.807519596,1.350712868,0.258501235,0.895451636,0.325140064,0.200955716,1.71342769,0.444317729,11.08121397,0.900593193,11.8973077,0.789152062,17.15440605,0.790128462,26.88481023,24.83343462,46262.2297,18266.47179,61079.51577,59070.44085,64528.70149,125608.2173
83,350,0.174661358,0.135670358,0.557135034,0.612610421,0.275205123,0.556693633,0.433424884,0.544780933,0.495625147,0.605846349,0.691188873,0.645215258,0.697853747,0.689571732,0.993465125,0.242297167,1.46801327,0.269254226,0.230278716,2.283928995,0.45856473,6.342556483,0.902650021,10.65540794,0.824817621,17.36538228,0.770393197,26.18917019,33.81466088,70750.13202,15603.89064,60286.34784,46570.30014,86354.02266,146640.3705
84,20,0.157280598,0.135282916,0.372063737,0.477455789,0.445387471,0.297642009,0.520816007,0.377853087,0.411192979,0.572951881,0.572758889,0.589024296,0.834305714,0.695374551,1.043647403,0.348526383,0.719590508,0.160588622,0.386409452,2.130824868,0.62610859,13.18323133,0.819788547,8.010324508,0.940126497,12.93518656,0.951236037,26.04939468,27.85860797,44715.79905,12271.02489,55447.65363,43860.54924,56986.82394,112434.4776
85,330,0.170909721,0.155893829,0.554820157,0.362927243,0.600949124,0.291017584,0.313977068,0.54039731,0.408023635,0.474814459,0.681420905,0.689005121,0.712463228,0.777513795,1.04898963,0.251433854,0.797409735,0.29900984,0.383741128,2.351039161,0.457395151,8.089482403,0.793527007,8.050735787,0.849105767,13.82565649,0.770575836,25.26383384,27.24657425,58888.7078,13657.07979,48009.07398,51038.72571,72545.78759,120554.8616
86,320,0.133331249,0.108507004,0.442122564,0.594187486,0.489347207,0.46111088,0.41008119,0.49578144,0.421831629,0.592186427,0.551983232,0.666252001,0.726179265,0.863330274,0.74365609,0.331949742,0.701093911,0.241247101,0.373310206,1.978829395,0.607236149,8.438771013,0.863989357,8.236780437,0.721485487,14.68323134,0.872001035,25.95805772,24.7778944,56537.13214,9630.32004,57698.00877,39968.30094,66167.45218,123865.461
87,130,0.115419235,0.126027226,0.495350278,0.49868513,0.566398289,0.479976055,0.446273986,0.55983331,0.554489914,0.470534004,0.523690579,0.830574994,0.70613611,0.702494056,0.437322688,0.341889716,1.270528963,0.304569939,0.337086294,1.418237947,0.54399181,13.06442573,0.913280846,8.367908357,0.790057663,17.49644174,0.762103363,25.05336699,28.58080148,51406.33304,11329.48071,60087.73131,40421.93823,62735.81375,122823.5451
88,40,0.19414236,0.138241086,0.513486823,0.468423562,0.615755601,0.519192082,0.592888424,0.506602774,0.47907044,0.543079425,0.799700587,0.745397811,0.812295933,0.685909946,0.994769422,0.211532064,1.361684398,0.11669319,0.245256585,1.443650955,0.538337134,11.36008286,0.792212963,7.660193455,0.708305541,15.23632843,0.875239063,25.67343983,28.53332529,47049.89142,9204.43197,60093.73503,60209.59113,56254.32339,116348.0584
89,290,0.152713058,0.167337229,0.562893917,0.387353614,0.577014018,0.534581186,0.397451082,0.499765213,0.659934199,0.393077894,0.707970126,0.741818679,0.816190227,0.738548628,0.474987226,0.282926804,1.177326229,0.195285601,0.202752334,1.563359475,0.506535157,7.639888933,0.741882158,10.57130023,0.792726645,14.51310934,0.884157579,25.1857647,34.04491942,64542.82369,14376.39477,57824.55777,58732.12992,78919.21846,136743.7762
90,280,0.18275677,0.202871745,0.62139296,0.436626772,0.328181246,0.473679415,0.447147938,0.488482566,0.568697365,0.423113486,0.712617111,0.89328237,0.801107147,0.721786192,0.256620397,0.209415657,0.551119019,0.160900564,0.342819574,2.397641782,0.546955742,9.313045862,0.899548718,9.584514989,0.895101118,15.08459908,0.856858456,24.89338361,31.58084493,61607.65487,14435.67987,58245.85803,68222.29776,76043.33474,134289.1928
91,70,0.169123249,0.112225646,0.606022654,0.422186197,0.635962866,0.357424341,0.424438812,0.352682264,0.399131859,0.457565267,0.676020297,0.724150211,0.568324363,0.72829389,1.22371103,0.389142466,1.378118645,0.344332581,0.202549358,2.025111391,0.609394167,14.43613113,0.914699661,10.26553323,0.825085894,17.24366642,0.815900687,25.91746543,21.89637308,41455.81086,14787.46647,63399.97644,45692.62233,56243.27733,119643.2538
92,180,0.16060286,0.187023724,0.590787076,0.517755932,0.570874203,0.569640254,0.604024941,0.587371836,0.476507819,0.537957945,0.809718634,0.810629618,0.892612265,0.724722567,1.23755369,0.326633629,1.0706621,0.179374122,0.324410068,2.171834614,0.670619457,7.927732767,0.807538703,10.63857823,0.723794306,14.61963199,0.711089219,27.13147429,17.78339158,42693.9674,11391.8625,46847.0991,62185.77639,54085.8299,100932.929
93,340,0.130536372,0.135802846,0.414892391,0.507302293,0.496950848,0.641341142,0.636545233,0.434337714,0.426274036,0.466867585,0.649813988,0.684113447,0.677402699,0.64429931,0.98117401,0.336285285,1.46373092,0.139393775,0.298665199,1.786844435,0.491144936,8.708067263,0.766020106,6.837151366,0.80819201,14.12514975,0.799585141,24.80588644,22.86429644,49966.74917,10235.56434,50895.56838,42902.10897,60202.31351,111097.8819
94,190,0.138404498,0.132278457,0.504160969,0.615384169,0.559575657,0.659265373,0.552720003,0.560869862,0.327890767,0.455631482,0.790857002,0.826637953,0.745496188,0.549389353,0.947906995,0.294217717,0.741301045,0.158634261,0.374548508,1.409111117,0.575187223,9.532709616,0.893831078,6.053735804,0.922598606,14.30688674,0.88163737,24.55881069,32.53189874,60255.41271,10096.06287,56840.42511,46027.34934,70351.47558,127191.9007
95,160,0.124865757,0.191606544,0.51952574,0.582735234,0.546630679,0.609450528,0.385878148,0.613403286,0.517935942,0.695338001,0.832971179,0.815051851,0.797411493,0.73419953,0.738421533,0.346766964,1.415403368,0.263816686,0.273362459,1.922249554,0.526646335,9.624917758,0.91720583,8.980668134,0.795811871,11.62155768,0.846243963,26.30616143,26.81230486,47606.51269,11257.0731,44318.19882,57578.70282,58863.58579,103181.7846
96,340,0.172916569,0.152695293,0.377856811,0.575295117,0.397712506,0.416493152,0.427909513,0.424884601,0.513954486,0.413012183,0.824958796,0.818484605,0.71218391,0.780337896,1.183743618,0.38876543,1.10954696,0.238811785,0.355820451,1.473807166,0.478857002,7.11338511,0.818786552,5.91147947,0.880778105,12.5686891,0.811622744,26.71617683,21.78302647,51003.48305,10164.24237,45969.14007,53239.40955,61167.72542,107136.8655
97,270,0.148545721,0.125375395,0.511705439,0.557836965,0.514434458,0.343623005,0.479947619,0.494769068,0.494996965,0.470916545,0.775412819,0.953191644,0.579802096,0.743700514,0.865093165,0.346420875,0.959430967,0.298047505,0.39007556,1.60914786,0.551752931,6.885201609,0.773316776,8.797129951,0.984910397,17.90534066,0.792914734,25.84020636,38.65858661,79523.76625,14706.85443,63978.08955,45726.8625,94230.62068,158208.7102
98,20,0.164808872,0.196017912,0.555634796,0.621510352,0.521651836,0.527291381,0.409727627,0.517916942,0.678738585,0.57431003,0.844132797,0.676562193,0.651194067,0.640434573,0.590634871,0.394141082,0.637532777,0.273659849,0.309238819,2.251459902,0.652243971,8.38488296,0.911457947,8.195478895,0.788715805,14.33467199,0.924580104,26.43820758,35.3772537,62825.74949,9091.99629,59724.77112,59227.93713,71917.74578,131642.5169
99,160,0.199008223,0.129791046,0.436969068,0.611974635,0.450533868,0.280128433,0.333891959,0.570895869,0.335877945,0.498684548,0.698333112,0.801496892,0.878841193,0.829143505,1.339729823,0.319594773,0.826543208,0.160453308,0.261082787,1.652337186,0.471133668,14.26101885,0.820118369,6.800088318,0.802004352,15.0300435,0.908774893,26.16668975,28.21205911,41807.34894,10954.82373,61551.51411,50750.94936,52762.17267,114313.6868
100,250,0.145504454,0.185625131,0.587774407,0.37988968,0.591481953,0.523312766,0.464290775,0.581746943,0.451421383,0.548957507,0.590555519,0.684808706,0.763325793,0.765800373,1.443795745,0.220056516,0.936875628,0.113318365,0.218108921,2.298605909,0.634304167,11.06021897,0.791379999,8.945359116,0.832055682,16.77499251,0.809794256,26.48106585,36.31585648,50593.12515,11439.85302,61215.19134,60160.63923,62032.97817,123248.1695
101,90,0.152030434,0.162065977,0.574255739,0.418027836,0.337709601,0.609002223,0.388347108,0.553127517,0.424408077,0.632268268,0.853040232,0.68286253,0.701212169,0.785185835,0.228161692,0.335458586,1.084184718,0.28335597,0.259114045,1.639057148,0.546614119,9.525490162,0.845173027,8.607216128,0.867518804,15.48254219,0.930948235,26.15937451,33.00833523,57729.34705,12277.76109,64951.62087,55359.91626,70007.10814,134958.729
102,130,0.137670717,0.148860277,0.648317145,0.350093559,0.589586144,0.570461544,0.359989838,0.385501881,0.393335059,0.424303486,0.849170016,0.77657433,0.632346219,0.73148287,0.901844449,0.32539753,0.5206564,0.16235332,0.391836958,1.477121092,0.633262009,10.60673087,0.844289565,10.22250503,0.791177218,12.97715659,0.79860943,26.34300231,28.76586209,49115.99514,14489.15745,46702.0746,53927.19192,63605.15259,110307.2272
103,270,0.144143328,0.202390156,0.418915974,0.489936401,0.579705405,0.646672042,0.413609219,0.383145578,0.515379432,0.416031024,0.59419934,0.716112609,0.795621073,0.773490546,0.810335781,0.214388192,1.21546521,0.294363229,0.202096494,1.790540545,0.579948438,9.753621649,0.774339642,8.189784849,0.866325828,15.31435088,0.81415113,24.81361224,37.71770127,59766.86536,12171.40761,56185.70244,69647.53707,71938.27297,128123.9754
104,200,0.157951736,0.159188235,0.252054891,0.512416184,0.537208771,0.682760649,0.567538444,0.569366608,0.559611993,0.461204189,0.620384676,0.640650924,0.702856962,0.62358669,1.049072981,0.319486307,1.182010032,0.207132618,0.241489064,1.60270997,0.679213412,10.47924913,0.897165795,8.9067248,0.736277838,12.61230026,0.836287889,25.80624934,28.88539997,47722.73596,9812.8122,47530.48986,49477.62771,57535.54816,105066.038
105,10,0.123224139,0.1437552,0.39237422,0.441140861,0.502443502,0.543710282,0.423343069,0.322965976,0.388445018,0.426884588,0.585869319,0.593300834,0.693764002,0.810546515,0.664625058,0.340086915,0.948470679,0.240407543,0.387580271,1.698481986,0.486469271,10.05407994,0.852633175,8.315900716,0.851063554,12.25942824,0.881499893,27.46172827,32.08022792,47620.07198,14806.87065,48698.39652,44001.54183,62426.94263,111125.3392
106,100,0.103718203,0.15875568,0.666348231,0.42065288,0.552753719,0.600557602,0.430904386,0.418818314,0.450457077,0.483534253,0.676801149,0.584522342,0.681857109,0.83478291,0.294389857,0.332689216,1.089882625,0.20305925,0.245116634,1.58322363,0.732009698,8.790544652,0.925164326,10.81618989,0.764217482,12.99727018,0.902112902,26.70911079,42.97100428,60029.2184,12790.38918,52836.64365,50360.7795,72819.60758,125656.2512
